race,income,parent_ed,raw_sat_score
Hispanic,Q4,Bachelor,1030
White,Q5,HS,1170
White,Q4,Bachelor,1070
White,Q1,Grad,980
Asian,Q3,Bachelor,1140
White,Q4,Bachelor,1440
Asian,Q2,HS,1500
White,Q5,Grad,1360
Black,Q3,HS,950
Hispanic,Q2,Bachelor,1000
Hispanic,Q5,Grad,1000
Hispanic,Q4,Grad,1060
Black,Q5,Bachelor,950
White,Q4,Bachelor,1210
White,Q2,HS,1120
White,Q1,Bachelor,1210
Hispanic,Q5,HS,920
White,Q5,Grad,1270
White,Q5,Bachelor,1250
Two,Q5,Grad,1370
White,Q4,Bachelor,1160
White,Q3,HS,1090
White,Q5,Grad,1070
White,Q1,Grad,1350
White,Q5,Bachelor,1140
Hispanic,Q4,Grad,960
White,Q5,HS,1150
White,Q5,Bachelor,1450
White,Q5,HS,1110
White,Q5,HS,1460
White,Q5,Grad,1250
Asian,Q5,Grad,1200
Hispanic,Q4,Bachelor,1480
Black,Q5,Bachelor,1100
White,Q1,Bachelor,1240
Hispanic,Q5,Bachelor,1150
White,Q4,Grad,1370
Black,Q5,HS,1360
White,Q3,HS,1020
White,Q4,Bachelor,1040
Black,Q5,HS,930
White,Q2,HS,1030
White,Q3,Grad,1020
Hispanic,Q2,Grad,1530
White,Q5,Bachelor,1080
White,Q3,HS,1250
Hispanic,Q4,Grad,1270
Hispanic,Q5,HS,1030
Black,Q4,Grad,910
Asian,Q2,Bachelor,1090
White,Q2,HS,840
White,Q5,Grad,1170
Hispanic,Q2,Bachelor,900
White,Q5,Grad,1560
Black,Q1,No HS,1010
White,Q4,Bachelor,1500
Hispanic,Q4,HS,880
Asian,Q4,HS,840
White,Q5,Bachelor,1280
White,Q5,Grad,1090
Hispanic,Q4,HS,1400
White,Q5,Grad,890
Asian,Q5,Associate,920
Asian,Q4,Grad,1210
Black,Q2,No HS,870
White,Q3,HS,1270
Asian,Q2,Grad,1320
White,Q5,Grad,1130
White,Q5,Grad,1100
White,Q5,Grad,810
Hispanic,Q4,HS,950
Hispanic,Q5,Bachelor,1160
Black,Q4,HS,890
White,Q2,Bachelor,1270
Asian,Q3,Bachelor,1410
White,Q4,HS,1120
Hispanic,Q4,Bachelor,840
Black,Q5,Bachelor,1060
White,Q2,No HS,830
White,Q3,Bachelor,990
White,Q5,HS,1130
Black,Q4,No HS,720
AIAN,Q2,HS,790
Asian,Q5,Grad,1450
Hispanic,Q2,Bachelor,1310
White,Q3,HS,1010
Hispanic,Q5,HS,950
Hispanic,Q1,Bachelor,510
Black,Q2,HS,1010
Asian,Q3,HS,1020
Hispanic,Q5,Grad,730
White,Q5,Bachelor,1000
White,Q4,Bachelor,1200
Black,Q4,No HS,960
White,Q2,Bachelor,1060
Black,Q4,Grad,820
Hispanic,Q2,Grad,1160
Hispanic,Q3,HS,1360
White,Q1,Bachelor,1280
Hispanic,Q5,Bachelor,820
White,Q3,Grad,1120
AIAN,Q4,Bachelor,910
White,Q5,HS,1050
White,Q2,Grad,1320
Hispanic,Q1,Grad,1080
Hispanic,Q1,HS,1040
Hispanic,Q4,Bachelor,1060
Hispanic,Q1,Bachelor,720
Hispanic,Q3,HS,1330
Hispanic,Q5,No HS,710
Hispanic,Q5,Grad,1500
White,Q5,Bachelor,830
White,Q5,HS,1240
White,Q4,Grad,790
White,Q2,Bachelor,920
Hispanic,Q5,HS,1250
Black,Q4,HS,1100
Two,Q3,Bachelor,630
White,Q3,Bachelor,1180
White,Q3,Grad,1200
White,Q3,HS,880
White,Q5,Grad,1100
Asian,Q4,Bachelor,1240
Asian,Q4,HS,1500
White,Q5,No HS,1160
White,Q5,HS,1150
Black,Q4,HS,930
Hispanic,Q4,HS,1130
Black,Q5,Grad,1230
AIAN,Q4,Bachelor,870
Asian,Q5,Bachelor,1410
White,Q4,HS,1080
Hispanic,Q2,No HS,1030
White,Q5,Grad,1350
White,Q4,Grad,1040
Hispanic,Q5,Grad,850
White,Q5,Bachelor,1000
White,Q1,No HS,950
Hispanic,Q1,No HS,690
White,Q4,No HS,1060
Asian,Q5,Bachelor,1480
White,Q2,HS,1280
Asian,Q5,Bachelor,1280
Black,Q2,Bachelor,1100
Hispanic,Q3,Grad,1160
Black,Q3,Bachelor,1140
Hispanic,Q5,Bachelor,1180
Hispanic,Q5,Bachelor,1070
White,Q5,Bachelor,650
White,Q5,Bachelor,1060
Asian,Q2,HS,850
White,Q4,Bachelor,860
Asian,Q3,Grad,1100
White,Q3,Bachelor,1000
White,Q5,Bachelor,1180
White,Q3,Grad,1320
Black,Q4,HS,1060
AIAN,Q5,HS,950
Hispanic,Q5,Grad,910
White,Q4,HS,1030
Asian,Q5,Bachelor,1420
Two,Q1,Bachelor,1090
Asian,Q5,Grad,900
White,Q5,HS,910
White,Q5,HS,1090
Hispanic,Q5,HS,1080
Hispanic,Q1,Grad,1270
Asian,Q2,Grad,1080
White,Q4,HS,1060
White,Q5,No HS,800
White,Q3,HS,1000
White,Q5,Grad,1030
Hispanic,Q3,Grad,850
White,Q4,Grad,1220
White,Q2,Grad,1060
White,Q2,Grad,890
Hispanic,Q3,Associate,1340
Black,Q1,Grad,1000
Asian,Q4,Bachelor,1490
Hispanic,Q5,Bachelor,1200
White,Q5,No HS,1010
Hispanic,Q4,Grad,880
Hispanic,Q2,HS,880
Hispanic,Q3,HS,1260
Black,Q5,HS,900
White,Q2,Bachelor,860
White,Q3,Grad,1410
Hispanic,Q2,Grad,1080
White,Q5,Bachelor,650
Hispanic,Q5,Bachelor,1180
White,Q1,No HS,1010
Asian,Q5,Grad,1380
Asian,Q2,Bachelor,1190
White,Q5,HS,1250
Two,Q3,Grad,850
Hispanic,Q5,HS,950
White,Q4,HS,1360
Black,Q3,Bachelor,990
White,Q3,Grad,1220
Hispanic,Q3,Bachelor,1050
Asian,Q4,Bachelor,1360
White,Q2,HS,1210
White,Q5,Grad,1070
White,Q1,HS,1350
Asian,Q5,HS,870
Hispanic,Q3,Associate,600
White,Q5,Bachelor,870
White,Q1,HS,1290
Hispanic,Q1,Bachelor,590
White,Q5,Grad,890
Hispanic,Q3,Associate,810
White,Q4,Bachelor,760
Hispanic,Q5,Bachelor,1220
Hispanic,Q1,Grad,780
White,Q1,HS,910
Asian,Q5,Bachelor,780
White,Q2,Grad,790
White,Q4,Bachelor,1010
White,Q3,Bachelor,790
Black,Q4,Associate,1080
White,Q5,Grad,1300
Black,Q5,Bachelor,940
Hispanic,Q3,Bachelor,1260
White,Q2,Grad,1330
White,Q3,Bachelor,1000
Hispanic,Q3,Associate,770
Hispanic,Q3,Grad,710
Black,Q5,No HS,1290
Hispanic,Q1,Bachelor,1070
White,Q3,HS,910
Black,Q3,HS,840
Hispanic,Q2,Bachelor,830
White,Q1,Bachelor,1090
Asian,Q5,Bachelor,1050
White,Q2,Bachelor,1060
Black,Q4,HS,1410
Black,Q5,Bachelor,1000
Two,Q3,Grad,1160
White,Q4,Associate,1060
Asian,Q1,Grad,890
White,Q5,Grad,1140
White,Q2,Bachelor,870
Hispanic,Q1,Bachelor,640
White,Q1,HS,860
Hispanic,Q4,Bachelor,1040
Black,Q4,Bachelor,1110
White,Q3,Bachelor,880
White,Q1,Grad,1020
Black,Q3,Grad,960
Hispanic,Q1,Grad,850
White,Q3,Grad,860
Hispanic,Q5,Grad,910
White,Q1,HS,1060
AIAN,Q5,Grad,1190
Asian,Q3,Bachelor,980
Hispanic,Q3,Grad,1390
Asian,Q4,Bachelor,1050
Hispanic,Q5,Bachelor,1080
Hispanic,Q5,Bachelor,1400
Hispanic,Q2,Grad,970
White,Q5,Grad,980
White,Q2,Bachelor,730
Hispanic,Q3,No HS,1150
Two,Q2,Bachelor,650
Hispanic,Q5,No HS,960
White,Q5,Grad,960
Hispanic,Q5,HS,820
Hispanic,Q5,Bachelor,800
Hispanic,Q5,HS,1050
White,Q4,HS,1360
White,Q3,Bachelor,970
White,Q2,HS,830
White,Q1,Grad,1390
White,Q4,Bachelor,1160
White,Q4,No HS,1280
Black,Q3,Bachelor,790
White,Q5,HS,1110
Hispanic,Q2,Bachelor,1220
Asian,Q1,Grad,1140
Hispanic,Q5,Grad,1400
White,Q3,Grad,1040
Black,Q4,Bachelor,1410
White,Q4,HS,1060
White,Q5,Associate,1100
White,Q4,Bachelor,1210
Hispanic,Q5,Grad,1120
White,Q4,Grad,940
White,Q3,Grad,1260
White,Q4,Bachelor,1440
White,Q2,Bachelor,1000
White,Q5,Associate,1350
Hispanic,Q1,Associate,910
White,Q4,Bachelor,1190
White,Q1,No HS,1430
White,Q1,Grad,1040
Hispanic,Q2,Grad,1140
Hispanic,Q5,Bachelor,1380
White,Q2,Associate,940
Hispanic,Q5,Bachelor,1180
Hispanic,Q3,HS,940
Hispanic,Q2,Bachelor,1130
Hispanic,Q3,HS,1000
White,Q5,No HS,1070
Hispanic,Q4,Bachelor,960
White,Q3,Grad,1310
White,Q3,Grad,1280
Asian,Q5,Grad,1090
Hispanic,Q4,Grad,760
Hispanic,Q5,Bachelor,1530
White,Q5,HS,1330
White,Q1,HS,970
White,Q1,No HS,800
White,Q5,Bachelor,980
NHPI,Q5,Grad,970
Asian,Q2,Grad,1010
White,Q1,HS,1140
White,Q3,HS,1030
Black,Q3,HS,570
Two,Q4,Bachelor,940
Asian,Q1,Bachelor,680
Hispanic,Q4,HS,850
Black,Q3,Bachelor,1270
White,Q5,Bachelor,970
White,Q5,No HS,1240
White,Q3,HS,950
White,Q3,Bachelor,950
Black,Q3,Bachelor,1470
Hispanic,Q4,Associate,1060
White,Q5,HS,1090
Black,Q5,Bachelor,890
Asian,Q5,Grad,650
White,Q5,HS,810
White,Q4,Grad,1150
White,Q5,No HS,880
Hispanic,Q2,Bachelor,1260
White,Q1,Grad,1250
Black,Q5,Grad,1100
Hispanic,Q3,HS,1000
Asian,Q5,Grad,710
White,Q5,HS,1520
White,Q5,Bachelor,1510
Hispanic,Q4,Grad,880
White,Q1,Grad,1020
Asian,Q5,Associate,1330
White,Q5,Bachelor,950
White,Q3,Grad,1380
Asian,Q4,Grad,1460
Two,Q4,HS,1060
White,Q3,Grad,1340
White,Q5,Bachelor,1150
Hispanic,Q5,Grad,1130
Hispanic,Q3,Grad,1120
Asian,Q2,Associate,1190
White,Q3,Grad,910
Asian,Q2,No HS,870
Asian,Q3,Grad,1180
White,Q4,No HS,1030
White,Q5,HS,960
Hispanic,Q4,Grad,1180
Black,Q5,Bachelor,1400
Hispanic,Q5,Bachelor,880
White,Q3,HS,990
White,Q3,Bachelor,1240
Asian,Q3,Bachelor,720
Hispanic,Q5,Bachelor,1270
White,Q4,Grad,950
Two,Q3,Grad,1140
Hispanic,Q3,HS,1180
White,Q5,Grad,1440
White,Q3,Grad,1100
White,Q2,HS,1050
White,Q5,Grad,950
Black,Q4,Bachelor,1420
White,Q2,Associate,1220
White,Q1,Bachelor,990
Hispanic,Q1,Bachelor,1050
Hispanic,Q2,Grad,1580
Hispanic,Q3,HS,680
Hispanic,Q1,Associate,620
White,Q5,Grad,1370
White,Q5,Bachelor,890
White,Q4,HS,720
Hispanic,Q2,HS,970
White,Q4,HS,640
Hispanic,Q3,HS,900
White,Q3,Grad,1310
Hispanic,Q5,Grad,1180
White,Q1,Bachelor,990
Hispanic,Q3,HS,1250
Hispanic,Q4,HS,1080
White,Q5,HS,1190
Hispanic,Q3,Associate,1010
Asian,Q4,HS,630
Black,Q5,Grad,860
Black,Q5,Grad,1300
White,Q3,HS,1220
Black,Q4,HS,890
White,Q5,HS,990
Hispanic,Q2,HS,810
Asian,Q5,Bachelor,1260
White,Q3,Bachelor,820
Black,Q1,Grad,710
White,Q4,HS,1290
Hispanic,Q3,Grad,690
Asian,Q2,Bachelor,1230
White,Q5,Bachelor,1060
White,Q3,HS,1030
White,Q3,HS,1230
White,Q2,Associate,1220
Black,Q5,Bachelor,790
Hispanic,Q4,Bachelor,1560
White,Q4,No HS,780
White,Q5,Bachelor,1040
Two,Q2,Grad,970
Hispanic,Q5,Bachelor,1320
White,Q4,Grad,1120
White,Q4,Bachelor,1320
Black,Q2,No HS,540
White,Q4,Grad,1440
White,Q1,Bachelor,930
Hispanic,Q5,Grad,1160
White,Q5,HS,790
Hispanic,Q4,Grad,900
White,Q3,Bachelor,1180
Black,Q1,Bachelor,960
Asian,Q4,Grad,1150
White,Q2,HS,930
White,Q5,Bachelor,880
Asian,Q2,Bachelor,920
White,Q5,HS,960
Hispanic,Q4,Grad,800
White,Q5,Associate,1030
White,Q2,Bachelor,660
Hispanic,Q3,No HS,780
White,Q3,Bachelor,960
White,Q4,Associate,1460
Hispanic,Q4,Bachelor,1120
Hispanic,Q4,Bachelor,770
White,Q5,Bachelor,1210
White,Q5,Associate,1160
White,Q5,Bachelor,1040
White,Q2,Bachelor,920
White,Q5,HS,1310
White,Q4,Bachelor,1110
Asian,Q1,Grad,1470
Hispanic,Q4,Bachelor,1090
Hispanic,Q4,Bachelor,890
White,Q4,HS,920
Asian,Q5,HS,1120
Hispanic,Q4,Bachelor,1000
Hispanic,Q4,HS,880
White,Q4,HS,1010
Two,Q4,Bachelor,1250
Black,Q2,Bachelor,1100
Black,Q4,Grad,1060
Asian,Q4,Grad,1210
White,Q1,Bachelor,910
Black,Q3,Bachelor,900
White,Q4,Bachelor,1350
Hispanic,Q5,Bachelor,1030
Asian,Q5,Grad,1240
Black,Q5,Bachelor,720
White,Q4,HS,1130
White,Q5,Bachelor,1390
Black,Q5,Bachelor,1220
White,Q5,HS,800
White,Q2,Grad,1000
Hispanic,Q5,HS,1210
Asian,Q3,HS,1590
Hispanic,Q4,HS,600
Asian,Q4,Grad,920
Black,Q1,Bachelor,700
White,Q3,Grad,1590
White,Q5,Grad,1090
White,Q5,Grad,1230
White,Q1,No HS,1140
Hispanic,Q2,HS,1040
Black,Q1,Grad,1070
White,Q2,HS,980
Two,Q4,Bachelor,1200
White,Q4,HS,470
White,Q4,Bachelor,830
Black,Q5,Grad,1120
White,Q5,Associate,1200
Black,Q1,Grad,1080
Hispanic,Q5,Grad,1230
Black,Q5,Bachelor,720
White,Q2,Grad,910
Hispanic,Q4,No HS,650
White,Q4,Bachelor,760
White,Q5,HS,880
White,Q2,Grad,1490
Asian,Q5,Grad,1210
White,Q3,Associate,1220
White,Q5,Grad,1180
Two,Q5,Bachelor,1090
Hispanic,Q5,Bachelor,1020
White,Q5,Bachelor,920
White,Q4,Bachelor,870
Asian,Q5,No HS,1000
Black,Q5,Bachelor,1080
Hispanic,Q5,Bachelor,1050
Hispanic,Q4,Bachelor,810
Hispanic,Q2,HS,1130
White,Q4,Grad,880
Asian,Q5,Grad,890
White,Q1,Bachelor,1100
White,Q4,HS,810
White,Q2,Grad,1030
Asian,Q4,Bachelor,1140
Asian,Q5,HS,1160
White,Q1,Grad,940
Hispanic,Q1,Bachelor,1100
White,Q3,Bachelor,940
White,Q1,Associate,1360
Black,Q2,HS,1340
White,Q5,Bachelor,1110
Two,Q5,Grad,1140
Two,Q5,No HS,800
Black,Q4,Bachelor,1120
Hispanic,Q2,Grad,1410
Hispanic,Q4,Bachelor,1050
White,Q2,Bachelor,1330
White,Q5,No HS,1170
Hispanic,Q5,HS,730
Hispanic,Q3,Bachelor,1140
White,Q2,Bachelor,1340
White,Q5,HS,1370
Hispanic,Q1,Bachelor,1050
Black,Q5,Bachelor,890
Hispanic,Q4,HS,1020
White,Q5,HS,1590
White,Q2,Bachelor,1420
White,Q2,Grad,1270
Two,Q4,Bachelor,1220
White,Q2,HS,970
Two,Q5,Associate,1330
White,Q4,HS,800
Asian,Q4,Grad,1500
White,Q4,HS,1400
AIAN,Q3,HS,1070
Hispanic,Q2,Bachelor,960
Asian,Q4,Grad,1000
White,Q1,Bachelor,1340
Hispanic,Q5,Bachelor,1360
Hispanic,Q2,Bachelor,960
Two,Q2,Bachelor,1000
Asian,Q5,HS,1340
White,Q5,Grad,1090
White,Q5,HS,860
White,Q4,HS,1340
Black,Q5,HS,1230
White,Q5,HS,1300
Hispanic,Q5,HS,950
White,Q4,Associate,1250
Hispanic,Q2,Grad,1030
Asian,Q5,HS,1090
Hispanic,Q4,Grad,900
Asian,Q5,Bachelor,1390
Asian,Q4,HS,1080
Black,Q5,No HS,1050
Black,Q3,Bachelor,800
Hispanic,Q2,Bachelor,850
Hispanic,Q5,HS,1360
Black,Q5,HS,740
White,Q5,Bachelor,1350
White,Q4,HS,1110
White,Q3,Bachelor,940
Asian,Q5,Grad,1320
Hispanic,Q5,HS,1060
White,Q1,No HS,1320
Hispanic,Q5,Bachelor,1040
White,Q1,HS,980
White,Q1,Bachelor,1120
Asian,Q5,Bachelor,1300
White,Q2,Grad,1050
White,Q3,Grad,870
White,Q5,Grad,800
White,Q5,Bachelor,870
Hispanic,Q5,Bachelor,930
Asian,Q3,Bachelor,1230
Black,Q3,HS,1060
White,Q4,Bachelor,1290
White,Q5,Associate,1060
Black,Q3,HS,790
White,Q4,Bachelor,1080
Black,Q1,Associate,960
Black,Q4,Bachelor,1290
White,Q4,Bachelor,940
White,Q5,Bachelor,1130
Black,Q4,HS,1460
White,Q3,Bachelor,900
Hispanic,Q3,Grad,1090
Asian,Q3,Bachelor,1390
Asian,Q3,Bachelor,1060
White,Q3,Bachelor,910
Hispanic,Q3,HS,650
White,Q2,No HS,1050
White,Q2,Bachelor,1030
White,Q5,Associate,1030
White,Q1,Grad,930
Hispanic,Q3,Grad,1280
Hispanic,Q3,Grad,1050
Two,Q2,HS,1080
Asian,Q4,Associate,1050
White,Q2,HS,780
White,Q4,Associate,850
White,Q4,Grad,1120
Asian,Q2,Bachelor,1310
Hispanic,Q5,Associate,960
Asian,Q5,Grad,1440
White,Q1,Grad,810
White,Q3,Bachelor,1400
Hispanic,Q4,Associate,870
White,Q4,Associate,1230
Hispanic,Q2,Grad,1400
White,Q5,Bachelor,1180
Hispanic,Q3,HS,970
White,Q2,Grad,1080
White,Q5,Associate,1290
White,Q4,HS,590
Black,Q3,Bachelor,790
Hispanic,Q3,Grad,930
White,Q2,Associate,1120
White,Q4,No HS,1440
White,Q4,Grad,1260
Hispanic,Q3,No HS,1120
Asian,Q1,Grad,1030
White,Q5,Grad,1190
White,Q4,Grad,1090
White,Q4,HS,1480
Two,Q5,Grad,1290
Asian,Q5,HS,1130
Asian,Q3,HS,1170
Hispanic,Q4,Bachelor,960
Hispanic,Q5,Associate,760
Black,Q3,HS,750
White,Q4,Grad,1310
Asian,Q3,Bachelor,1040
White,Q2,HS,750
White,Q5,HS,990
Hispanic,Q4,Bachelor,1280
Asian,Q4,HS,930
Hispanic,Q4,HS,1200
Hispanic,Q5,Bachelor,1270
Asian,Q3,No HS,1210
White,Q1,Bachelor,1140
White,Q1,HS,1100
White,Q3,Bachelor,1060
Black,Q5,Bachelor,970
White,Q5,Bachelor,1120
White,Q5,Grad,1220
Hispanic,Q5,Grad,1170
Hispanic,Q3,HS,900
Hispanic,Q3,HS,1080
Two,Q5,HS,1040
Hispanic,Q1,Grad,1050
White,Q3,HS,920
Black,Q4,HS,970
Hispanic,Q2,Bachelor,1100
Two,Q4,Grad,1210
Asian,Q3,Bachelor,1180
Asian,Q2,Bachelor,860
Asian,Q3,Bachelor,1010
Hispanic,Q5,No HS,1030
Hispanic,Q2,Bachelor,820
White,Q5,Grad,1260
Black,Q5,Grad,840
Hispanic,Q4,Bachelor,1160
Hispanic,Q4,Grad,1170
White,Q4,Associate,1020
White,Q4,Grad,770
White,Q2,HS,850
Black,Q5,Bachelor,1220
White,Q5,Associate,1280
Asian,Q5,Grad,1190
White,Q3,HS,1370
Black,Q5,Bachelor,800
Hispanic,Q5,Grad,760
White,Q5,Bachelor,950
Hispanic,Q4,Bachelor,950
White,Q5,Grad,950
White,Q4,HS,1110
White,Q1,HS,1060
White,Q3,Grad,1220
White,Q2,Grad,1210
Black,Q2,Grad,1160
White,Q2,HS,560
Black,Q5,HS,1140
White,Q5,Bachelor,1080
Hispanic,Q2,Associate,1220
White,Q5,No HS,1000
Black,Q5,Grad,1080
Hispanic,Q2,Grad,930
Asian,Q5,Grad,1010
Two,Q1,HS,1140
White,Q3,Grad,1340
White,Q3,Bachelor,680
Black,Q4,HS,1410
Hispanic,Q5,Bachelor,1000
Asian,Q5,Bachelor,1160
Hispanic,Q1,Associate,780
White,Q5,HS,970
Hispanic,Q1,Grad,1350
Hispanic,Q2,HS,720
Two,Q5,Grad,650
Black,Q4,Bachelor,1240
Hispanic,Q3,Bachelor,1360
Asian,Q4,Bachelor,1190
White,Q5,Bachelor,1260
Hispanic,Q5,Grad,1290
White,Q2,Grad,470
Black,Q3,Bachelor,690
Hispanic,Q5,Grad,750
White,Q5,Bachelor,930
Two,Q5,Bachelor,880
Hispanic,Q5,Bachelor,840
Asian,Q3,Grad,990
White,Q3,HS,1060
Hispanic,Q3,Bachelor,920
Asian,Q1,Grad,870
White,Q1,Bachelor,1160
White,Q5,Grad,910
White,Q5,Grad,1000
Asian,Q1,No HS,1110
Black,Q4,HS,910
White,Q5,Bachelor,850
White,Q3,Grad,1170
White,Q5,Bachelor,1400
White,Q4,Grad,1270
Two,Q5,Bachelor,1470
White,Q1,Grad,1130
White,Q4,HS,1140
Hispanic,Q5,Bachelor,790
Hispanic,Q5,HS,1190
Hispanic,Q5,Associate,700
Black,Q2,Grad,1000
Hispanic,Q5,Bachelor,1020
AIAN,Q1,No HS,850
Two,Q4,Bachelor,900
Hispanic,Q5,Grad,730
White,Q2,Grad,1360
Hispanic,Q2,HS,860
Hispanic,Q1,Associate,1300
White,Q5,Grad,1120
White,Q5,Bachelor,900
White,Q4,Bachelor,920
White,Q1,Grad,1100
Hispanic,Q4,Bachelor,1290
White,Q5,Bachelor,1160
Black,Q5,HS,1480
Hispanic,Q5,HS,1110
White,Q2,Grad,1160
Hispanic,Q3,Grad,1010
Asian,Q4,HS,960
White,Q3,Associate,1050
Hispanic,Q3,Grad,1100
White,Q3,Grad,1220
Two,Q5,HS,1150
White,Q3,Grad,1120
White,Q4,HS,780
Hispanic,Q4,HS,1140
Hispanic,Q1,Grad,1000
Hispanic,Q5,Grad,1180
White,Q1,Bachelor,750
Black,Q5,Bachelor,740
Black,Q5,HS,870
White,Q5,Grad,890
Black,Q3,Bachelor,860
White,Q3,HS,1020
Black,Q2,No HS,1040
Hispanic,Q5,Grad,1390
Black,Q2,Bachelor,1040
White,Q1,HS,800
AIAN,Q5,No HS,1110
Hispanic,Q2,HS,570
White,Q5,Bachelor,1360
White,Q3,HS,1040
Black,Q4,Bachelor,1020
Black,Q4,Grad,1270
White,Q1,Bachelor,900
Hispanic,Q3,HS,880
Black,Q2,Bachelor,880
Two,Q2,HS,1090
White,Q5,HS,1160
Hispanic,Q4,Grad,940
Asian,Q3,No HS,860
White,Q3,Bachelor,1190
White,Q3,Associate,750
White,Q1,Associate,1160
White,Q5,Grad,1340
Black,Q3,Grad,570
Hispanic,Q4,No HS,1010
White,Q5,HS,1180
White,Q1,Bachelor,900
Hispanic,Q3,Grad,960
Hispanic,Q4,HS,1150
Hispanic,Q5,HS,1360
Black,Q4,Bachelor,990
Black,Q5,Bachelor,1200
White,Q5,Bachelor,1010
Black,Q5,Bachelor,1240
Two,Q4,Bachelor,1180
White,Q5,Bachelor,1120
White,Q4,Bachelor,1180
White,Q5,Associate,1150
Black,Q2,HS,720
Asian,Q3,Associate,1140
White,Q3,HS,1100
White,Q5,Grad,1390
Two,Q4,Associate,1270
Hispanic,Q5,Grad,880
Black,Q4,Bachelor,880
Hispanic,Q4,HS,1040
Hispanic,Q5,Bachelor,1300
White,Q2,Bachelor,910
White,Q5,Grad,1290
White,Q5,Grad,1550
Hispanic,Q3,Bachelor,1030
Black,Q5,HS,940
White,Q2,Grad,1580
Hispanic,Q3,No HS,1230
White,Q2,Associate,1220
Hispanic,Q5,Grad,960
Asian,Q4,HS,1090
Hispanic,Q3,Bachelor,880
Hispanic,Q1,Associate,1080
White,Q2,Grad,790
Hispanic,Q5,Grad,1010
Two,Q3,Grad,980
White,Q5,Grad,1120
White,Q3,Bachelor,1290
White,Q1,Grad,960
Hispanic,Q4,Grad,930
Black,Q5,Grad,1140
White,Q1,Bachelor,1360
Black,Q4,Associate,1110
White,Q3,Bachelor,1160
Black,Q5,Bachelor,1360
Two,Q5,HS,1140
White,Q2,Bachelor,870
Black,Q3,Grad,950
White,Q5,Grad,1070
Black,Q5,Grad,1070
White,Q3,Grad,920
White,Q5,Grad,1370
White,Q1,Bachelor,1110
White,Q2,Grad,1030
Hispanic,Q5,Grad,830
White,Q5,Bachelor,1290
White,Q2,Bachelor,880
Asian,Q5,Bachelor,640
Asian,Q5,Grad,930
White,Q4,HS,1400
Black,Q5,Bachelor,1180
White,Q5,Bachelor,990
Asian,Q2,Grad,1120
Black,Q5,HS,940
Hispanic,Q4,Grad,1330
White,Q3,Bachelor,630
Black,Q5,Bachelor,940
White,Q3,Bachelor,750
Hispanic,Q2,HS,720
Black,Q1,Grad,820
White,Q3,HS,990
White,Q5,Bachelor,800
White,Q5,Bachelor,990
White,Q3,Grad,940
White,Q2,No HS,1030
White,Q2,Associate,1130
Black,Q4,HS,580
White,Q5,Bachelor,1420
Hispanic,Q3,Grad,1090
White,Q3,Grad,1260
White,Q4,HS,900
White,Q5,Grad,1020
White,Q2,Grad,1330
White,Q5,Grad,1150
Black,Q5,No HS,1220
Two,Q2,Associate,1080
Hispanic,Q1,Bachelor,880
Black,Q5,Grad,1250
White,Q5,HS,1040
White,Q5,Bachelor,1150
Hispanic,Q3,No HS,930
White,Q5,Bachelor,1510
White,Q5,Bachelor,1290
White,Q4,No HS,660
White,Q5,Grad,1010
Hispanic,Q2,No HS,730
White,Q3,Grad,1040
Asian,Q4,HS,850
Two,Q3,No HS,540
Black,Q1,No HS,870
Hispanic,Q5,HS,1020
Hispanic,Q5,HS,1240
White,Q1,Bachelor,950
Hispanic,Q3,No HS,900
White,Q2,HS,730
White,Q1,Grad,1230
Hispanic,Q3,Grad,850
Hispanic,Q5,Associate,880
Black,Q4,Bachelor,860
White,Q5,Grad,1270
Black,Q5,Grad,970
Asian,Q2,Bachelor,920
Hispanic,Q3,HS,1240
White,Q1,No HS,750
Hispanic,Q5,Bachelor,1160
Hispanic,Q2,Bachelor,1060
Asian,Q5,Bachelor,1330
White,Q5,No HS,1350
White,Q5,No HS,1140
Asian,Q1,Grad,1080
White,Q3,Bachelor,1250
White,Q5,Grad,1470
White,Q3,Grad,1180
White,Q5,Grad,1150
Black,Q5,Grad,1270
White,Q3,Bachelor,1020
Asian,Q5,Bachelor,1290
White,Q5,Bachelor,1410
Hispanic,Q4,Grad,1060
White,Q5,HS,700
White,Q5,HS,500
Two,Q1,HS,870
White,Q5,Grad,1300
White,Q5,Grad,1520
White,Q5,Grad,1350
Hispanic,Q5,Bachelor,870
White,Q4,Grad,1350
Hispanic,Q1,Grad,1360
Hispanic,Q5,Grad,1500
White,Q2,Bachelor,640
Hispanic,Q4,Bachelor,1100
Asian,Q5,Bachelor,870
White,Q3,Bachelor,1090
Hispanic,Q5,No HS,860
White,Q5,HS,1420
Hispanic,Q2,Associate,1120
Asian,Q3,Grad,1010
White,Q4,Grad,830
Hispanic,Q5,HS,1220
Hispanic,Q4,Bachelor,990
White,Q2,Grad,1460
Two,Q4,Grad,820
Hispanic,Q2,Grad,840
Hispanic,Q1,Grad,910
White,Q5,Bachelor,890
White,Q3,Bachelor,880
Hispanic,Q4,HS,990
Black,Q5,HS,1030
White,Q3,Bachelor,920
Hispanic,Q5,HS,750
White,Q5,HS,1100
Black,Q1,Bachelor,920
White,Q5,Bachelor,1090
Hispanic,Q3,HS,980
Hispanic,Q4,Bachelor,880
White,Q1,HS,760
Hispanic,Q5,HS,1250
Black,Q4,HS,1080
White,Q4,Grad,860
